Forward price curves

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20260620224118

Parameters
Date range,01 Jan 2021 - 31 Dec 2024
Instrument,Futures
Location,Otahuhu
Commodity type,Base
Duration,Quarterly

Settlement Date,Location,Duration,Commodity type,Series,Price ($/MWh)
24/07/2024,Otahuhu,Quarterly,Base,All maturities,230.9071
24/07/2024,Otahuhu,Quarterly,Base,Long-dated,187.7850
24/07/2024,Otahuhu,Quarterly,Base,Short-dated,338.7125
24/07/2024,Otahuhu,Quarterly,Base,2025 Calendar year,270.0750
24/07/2024,Otahuhu,Quarterly,Base,2026 Calendar year,185.2500
24/07/2024,Otahuhu,Quarterly,Base,2027 Calendar year,168.3500
24/07/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,270.0750
24/07/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,246.0500
24/07/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,227.6625
24/07/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,217.4900
25/07/2024,Otahuhu,N/A,N/A,Simple daily average spot price,379.2731
25/07/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,372.9806
25/07/2024,Otahuhu,Quarterly,Base,All maturities,221.4679
25/07/2024,Otahuhu,Quarterly,Base,Long-dated,181.1600
25/07/2024,Otahuhu,Quarterly,Base,Short-dated,322.2375
25/07/2024,Otahuhu,Quarterly,Base,2025 Calendar year,251.9375
25/07/2024,Otahuhu,Quarterly,Base,2026 Calendar year,179.9000
25/07/2024,Otahuhu,Quarterly,Base,2027 Calendar year,162.8750
25/07/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,251.9375
25/07/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,231.9583
25/07/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,215.9188
25/07/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,206.9050
26/07/2024,Otahuhu,N/A,N/A,Simple daily average spot price,395.0754
26/07/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,379.9658
26/07/2024,Otahuhu,Quarterly,Base,All maturities,215.2821
26/07/2024,Otahuhu,Quarterly,Base,Long-dated,176.9400
26/07/2024,Otahuhu,Quarterly,Base,Short-dated,311.1375
26/07/2024,Otahuhu,Quarterly,Base,2025 Calendar year,243.0625
26/07/2024,Otahuhu,Quarterly,Base,2026 Calendar year,175.3875
26/07/2024,Otahuhu,Quarterly,Base,2027 Calendar year,160.5750
26/07/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,243.0625
26/07/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,223.6333
26/07/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,209.2250
26/07/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,201.0100
27/07/2024,Otahuhu,N/A,N/A,Simple daily average spot price,347.5783
27/07/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,377.3101
28/07/2024,Otahuhu,N/A,N/A,Simple daily average spot price,364.9010
28/07/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,372.0236
29/07/2024,Otahuhu,N/A,N/A,Simple daily average spot price,501.8406
29/07/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,392.3490
29/07/2024,Otahuhu,Quarterly,Base,All maturities,213.2786
29/07/2024,Otahuhu,Quarterly,Base,Long-dated,176.6800
29/07/2024,Otahuhu,Quarterly,Base,Short-dated,304.7750
29/07/2024,Otahuhu,Quarterly,Base,2025 Calendar year,236.3750
29/07/2024,Otahuhu,Quarterly,Base,2026 Calendar year,172.3500
29/07/2024,Otahuhu,Quarterly,Base,2027 Calendar year,164.7250
29/07/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,236.3750
29/07/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,217.9000
29/07/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,204.3625
29/07/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,198.0800
30/07/2024,Otahuhu,N/A,N/A,Simple daily average spot price,487.7142
30/07/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,411.3110
30/07/2024,Otahuhu,Quarterly,Base,All maturities,226.0143
30/07/2024,Otahuhu,Quarterly,Base,Long-dated,184.2600
30/07/2024,Otahuhu,Quarterly,Base,Short-dated,330.4000
30/07/2024,Otahuhu,Quarterly,Base,2025 Calendar year,254.6250
30/07/2024,Otahuhu,Quarterly,Base,2026 Calendar year,179.5750
30/07/2024,Otahuhu,Quarterly,Base,2027 Calendar year,169.8875
30/07/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,254.6250
30/07/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,232.5750
30/07/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,217.1000
30/07/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,209.3850
31/07/2024,Otahuhu,N/A,N/A,Simple daily average spot price,370.1665
31/07/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,406.7712
31/07/2024,Otahuhu,Quarterly,Base,All maturities,225.0893
31/07/2024,Otahuhu,Quarterly,Base,Long-dated,181.7100
31/07/2024,Otahuhu,Quarterly,Base,Short-dated,333.5375
31/07/2024,Otahuhu,Quarterly,Base,2025 Calendar year,258.8500
31/07/2024,Otahuhu,Quarterly,Base,2026 Calendar year,174.0000
31/07/2024,Otahuhu,Quarterly,Base,2027 Calendar year,167.4375
31/07/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,258.8500
31/07/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,234.1583
31/07/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,216.4250
31/07/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,208.3700
01/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,424.2644
01/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,408.8517
01/08/2024,Otahuhu,Quarterly,Base,All maturities,237.0679
01/08/2024,Otahuhu,Quarterly,Base,Long-dated,187.4950
01/08/2024,Otahuhu,Quarterly,Base,Short-dated,361.0000
01/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,276.9250
01/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,178.6750
01/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,171.1375
01/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,276.9250
01/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,248.0250
01/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,227.8000
01/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,218.0200
02/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,609.4708
02/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,437.6264
02/08/2024,Otahuhu,Quarterly,Base,All maturities,256.1714
02/08/2024,Otahuhu,Quarterly,Base,Long-dated,199.7150
02/08/2024,Otahuhu,Quarterly,Base,Short-dated,397.3125
02/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,303.0375
02/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,187.5875
02/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,182.6750
02/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,303.0375
02/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,269.1667
02/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,245.3125
02/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,234.8800
03/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,726.8371
03/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,479.0966
04/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,772.2904
04/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,532.1856
05/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,800.5102
05/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,586.6368
05/08/2024,Otahuhu,Quarterly,Base,All maturities,267.2536
05/08/2024,Otahuhu,Quarterly,Base,Long-dated,208.1600
05/08/2024,Otahuhu,Quarterly,Base,Short-dated,414.9875
05/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,317.7375
05/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,193.8250
05/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,193.0750
05/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,317.7375
05/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,279.6250
05/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,255.7813
05/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,244.5700
06/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,860.8040
06/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,631.5072
06/08/2024,Otahuhu,Quarterly,Base,All maturities,249.1714
06/08/2024,Otahuhu,Quarterly,Base,Long-dated,189.7450
06/08/2024,Otahuhu,Quarterly,Base,Short-dated,397.7375
06/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,295.1250
06/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,173.2500
06/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,176.2375
06/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,295.1250
06/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,257.9167
06/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,234.1875
06/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,224.2200
07/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,877.8265
07/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,680.2712
07/08/2024,Otahuhu,Quarterly,Base,All maturities,233.9143
07/08/2024,Otahuhu,Quarterly,Base,Long-dated,180.8600
07/08/2024,Otahuhu,Quarterly,Base,Short-dated,366.5500
07/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,274.2000
07/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,168.9250
07/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,165.2750
07/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,274.2000
07/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,241.5833
07/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,221.5625
07/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,211.5650
08/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,811.4650
08/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,735.4336
08/08/2024,Otahuhu,Quarterly,Base,All maturities,216.2071
08/08/2024,Otahuhu,Quarterly,Base,Long-dated,167.6350
08/08/2024,Otahuhu,Quarterly,Base,Short-dated,337.6375
08/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,248.4000
08/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,159.1250
08/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,153.9625
08/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,248.4000
08/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,219.1000
08/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,203.7625
08/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,195.3900
09/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,778.0979
09/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,779.6627
09/08/2024,Otahuhu,Quarterly,Base,All maturities,224.9214
09/08/2024,Otahuhu,Quarterly,Base,Long-dated,175.9850
09/08/2024,Otahuhu,Quarterly,Base,Short-dated,347.2625
09/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,258.1875
09/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,168.4375
09/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,159.0250
09/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,258.1875
09/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,230.2250
09/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,213.3125
09/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,204.2350
10/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,746.5383
10/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,796.7962
11/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,592.6781
11/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,780.0263
12/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,431.6363
12/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,737.4445
12/08/2024,Otahuhu,Quarterly,Base,All maturities,217.5643
12/08/2024,Otahuhu,Quarterly,Base,Long-dated,173.3550
12/08/2024,Otahuhu,Quarterly,Base,Short-dated,328.0875
12/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,247.8750
12/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,168.0500
12/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,159.0250
12/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,247.8750
12/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,223.0917
12/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,207.9625
12/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,199.9550
13/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,571.1613
13/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,708.7759
13/08/2024,Otahuhu,Quarterly,Base,All maturities,203.6321
13/08/2024,Otahuhu,Quarterly,Base,Long-dated,170.3250
13/08/2024,Otahuhu,Quarterly,Base,Short-dated,286.9000
13/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,212.7500
13/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,170.6000
13/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,159.0250
13/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,212.7500
13/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,201.3750
13/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,191.6750
13/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,186.9250
14/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,529.0094
14/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,667.3016
14/08/2024,Otahuhu,Quarterly,Base,All maturities,203.8179
14/08/2024,Otahuhu,Quarterly,Base,Long-dated,171.5000
14/08/2024,Otahuhu,Quarterly,Base,Short-dated,284.6125
14/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,223.0375
14/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,169.9875
14/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,159.0250
14/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,223.0375
14/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,207.9000
14/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,196.5125
14/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,190.7950
15/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,373.7158
15/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,604.2878
15/08/2024,Otahuhu,Quarterly,Base,All maturities,200.4964
15/08/2024,Otahuhu,Quarterly,Base,Long-dated,172.3050
15/08/2024,Otahuhu,Quarterly,Base,Short-dated,270.9750
15/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,220.9250
15/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,170.6125
15/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,160.5250
15/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,220.9250
15/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,206.9083
15/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,195.7688
15/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,190.2000
16/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,349.4533
16/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,546.5363
16/08/2024,Otahuhu,Quarterly,Base,All maturities,203.8643
16/08/2024,Otahuhu,Quarterly,Base,Long-dated,175.1450
16/08/2024,Otahuhu,Quarterly,Base,Short-dated,275.6625
16/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,228.2875
16/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,174.3250
16/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,160.5625
16/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,228.2875
16/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,213.6250
16/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,201.3063
16/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,194.6200
17/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,446.1423
17/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,505.0419
18/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,364.6458
18/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,457.3053
19/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,416.8942
19/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,435.3323
19/08/2024,Otahuhu,Quarterly,Base,All maturities,210.2429
19/08/2024,Otahuhu,Quarterly,Base,Long-dated,183.9550
19/08/2024,Otahuhu,Quarterly,Base,Short-dated,275.9625
19/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,229.1375
19/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,181.7750
19/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,174.3625
19/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,229.1375
19/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,216.2833
19/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,205.4563
19/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,200.6700
20/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,445.2515
20/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,437.0342
20/08/2024,Otahuhu,Quarterly,Base,All maturities,209.8179
20/08/2024,Otahuhu,Quarterly,Base,Long-dated,183.5400
20/08/2024,Otahuhu,Quarterly,Base,Short-dated,275.5125
20/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,228.8750
20/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,182.0375
20/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,172.9500
20/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,228.8750
20/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,216.2833
20/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,205.4563
20/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,200.4900
21/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,401.9590
21/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,415.8839
21/08/2024,Otahuhu,Quarterly,Base,All maturities,206.8714
21/08/2024,Otahuhu,Quarterly,Base,Long-dated,182.2650
21/08/2024,Otahuhu,Quarterly,Base,Short-dated,268.3875
21/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,228.1000
21/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,181.4875
21/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,170.9000
21/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,228.1000
21/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,215.5667
21/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,204.7938
21/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,199.8900
22/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,347.7117
22/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,393.2217
22/08/2024,Otahuhu,Quarterly,Base,All maturities,206.6393
22/08/2024,Otahuhu,Quarterly,Base,Long-dated,182.7400
22/08/2024,Otahuhu,Quarterly,Base,Short-dated,266.3875
22/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,231.5875
22/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,181.4875
22/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,170.9000
22/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,231.5875
22/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,217.8917
22/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,206.5375
22/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,201.2850
23/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,264.5744
23/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,379.5790
23/08/2024,Otahuhu,Quarterly,Base,All maturities,203.5464
23/08/2024,Otahuhu,Quarterly,Base,Long-dated,181.5400
23/08/2024,Otahuhu,Quarterly,Base,Short-dated,258.5625
23/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,228.0375
23/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,179.0125
23/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,170.3750
23/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,228.0375
23/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,213.6167
23/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,203.5250
23/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,198.7250
24/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,168.6519
24/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,356.9789
25/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,201.5844
25/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,326.4091
26/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,281.3358
26/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,315.9954
26/08/2024,Otahuhu,Quarterly,Base,All maturities,201.5321
26/08/2024,Otahuhu,Quarterly,Base,Long-dated,177.0750
26/08/2024,Otahuhu,Quarterly,Base,Short-dated,262.6750
26/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,230.4625
26/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,172.5000
26/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,165.4625
26/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,230.4625
26/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,213.4000
26/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,201.4813
26/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,196.0550
27/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,176.0577
27/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,285.8908
27/08/2024,Otahuhu,Quarterly,Base,All maturities,201.4607
27/08/2024,Otahuhu,Quarterly,Base,Long-dated,177.2700
27/08/2024,Otahuhu,Quarterly,Base,Short-dated,261.9375
27/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,232.8375
27/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,172.8000
27/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,164.8250
27/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,232.8375
27/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,215.3667
27/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,202.8188
27/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,196.7800
28/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,118.2000
28/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,245.0094
28/08/2024,Otahuhu,Quarterly,Base,All maturities,199.9714
28/08/2024,Otahuhu,Quarterly,Base,Long-dated,176.9400
28/08/2024,Otahuhu,Quarterly,Base,Short-dated,257.5500
28/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,232.8375
28/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,172.5625
28/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,164.2375
28/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,232.8375
28/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,215.2167
28/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,202.7000
28/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,196.6850
29/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,100.3342
29/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,207.3063
29/08/2024,Otahuhu,Quarterly,Base,All maturities,198.1857
29/08/2024,Otahuhu,Quarterly,Base,Long-dated,177.0250
29/08/2024,Otahuhu,Quarterly,Base,Short-dated,251.0875
29/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,235.1000
29/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,172.1375
29/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,162.4250
29/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,235.1000
29/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,216.4833
29/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,203.6188
29/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,196.9750
30/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,20.3713
30/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,166.3887
30/08/2024,Otahuhu,Quarterly,Base,All maturities,196.8321
30/08/2024,Otahuhu,Quarterly,Base,Long-dated,176.1400
30/08/2024,Otahuhu,Quarterly,Base,Short-dated,248.5625
30/08/2024,Otahuhu,Quarterly,Base,2025 Calendar year,233.1250
30/08/2024,Otahuhu,Quarterly,Base,2026 Calendar year,171.4250
30/08/2024,Otahuhu,Quarterly,Base,2027 Calendar year,161.8000
30/08/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,233.1250
30/08/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,215.0917
30/08/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,202.2750
30/08/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,195.7300
31/08/2024,Otahuhu,N/A,N/A,Simple daily average spot price,3.9123
31/08/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,133.8060
01/09/2024,Otahuhu,N/A,N/A,Simple daily average spot price,1.1129
01/09/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,112.8636
02/09/2024,Otahuhu,N/A,N/A,Simple daily average spot price,3.2221
02/09/2024,Otahuhu,N/A,N/A,7-day simple moving average spot price,88.0683
02/09/2024,Otahuhu,Quarterly,Base,All maturities,192.4821
02/09/2024,Otahuhu,Quarterly,Base,Long-dated,159.8000
02/09/2024,Otahuhu,Quarterly,Base,Short-dated,251.3100
02/09/2024,Otahuhu,Quarterly,Base,2025 Calendar year,228.6625
02/09/2024,Otahuhu,Quarterly,Base,2026 Calendar year,167.9750
02/09/2024,Otahuhu,Quarterly,Base,2027 Calendar year,157.4375
02/09/2024,Otahuhu,Quarterly,Base,12 months from 01/04/2025,228.6625
02/09/2024,Otahuhu,Quarterly,Base,18 months from 01/04/2025,211.2750
02/09/2024,Otahuhu,Quarterly,Base,24 months from 01/04/2025,198.3188
02/09/2024,Otahuhu,Quarterly,Base,30 months from 01/04/2025,192.0200
