hub,woy,daytype,tp,mw
RDF,9,weekday,20,227.08883333333333
RDF,9,weekday,21,225.86491666666666
RDF,9,weekday,22,248.52299999999997
RDF,9,weekday,23,249.488125
RDF,9,weekday,24,226.54180000000002
RDF,9,weekday,25,228.19583333333333
RDF,9,weekday,26,229.19333333333333
RDF,9,weekday,27,232.4565
RDF,9,weekday,28,218.4680416666667
RDF,9,weekday,29,239.28108333333333
RDF,9,weekday,30,256.5826666666667
RDF,9,weekday,31,250.24724999999998
RDF,9,weekday,32,252.10658333333333
RDF,9,weekday,33,274.0702083333333
RDF,9,weekday,34,231.53175000000002
RDF,9,weekday,35,237.78924999999998
RDF,9,weekday,36,279.726
RDF,9,weekday,37,256.981125
RDF,9,weekday,38,236.06141666666667
RDF,9,weekday,39,234.03816666666665
RDF,9,weekday,40,250.4855
RDF,9,weekday,41,251.5402083333333
RDF,9,weekday,42,229.06925
RDF,9,weekday,43,239.54883333333333
RDF,9,weekday,44,248.72393333333332
RDF,9,weekday,45,239.76420833333333
RDF,9,weekday,46,229.2482083333333
RDF,9,weekday,47,221.47233333333332
RDF,9,weekday,48,213.613375
RDF,10,weekday,1,191.30991666666668
RDF,10,weekday,2,188.85859999999997
RDF,10,weekday,3,187.348925
RDF,10,weekday,4,180.417
RDF,10,weekday,5,179.09270833333335
RDF,10,weekday,6,177.69918333333334
RDF,10,weekday,7,176.719375
RDF,10,weekday,8,177.57266666666666
RDF,10,weekday,9,183.09816666666666
RDF,10,weekday,10,184.60733333333332
RDF,10,weekday,11,194.9421666666667
RDF,10,weekday,12,202.27863333333335
RDF,10,weekday,13,217.49529166666667
RDF,10,weekday,14,237.9048
RDF,10,weekday,15,235.90966666666662
RDF,10,weekday,16,220.65883333333335
RDF,10,weekday,17,243.01174999999995
RDF,10,weekday,18,219.1217916666667
RDF,10,weekday,19,220.42626666666666
RDF,10,weekday,20,219.65820833333333
RDF,10,weekday,21,217.0049166666667
RDF,10,weekday,22,206.48950000000002
RDF,10,weekday,23,226.5544166666666
RDF,10,weekday,24,206.49141666666665
RDF,10,weekday,25,207.62308333333334
RDF,10,weekday,26,206.42866666666663
RDF,10,weekday,27,205.17575
RDF,10,weekday,28,203.72433333333333
RDF,10,weekday,29,208.06405
RDF,10,weekday,30,207.69325000000003
RDF,10,weekday,31,214.20083333333338
RDF,10,weekday,32,214.85541666666666
RDF,10,weekday,33,214.59216666666669
RDF,10,weekday,34,214.8646666666667
RDF,10,weekday,35,217.50841666666668
RDF,10,weekday,36,242.60075
RDF,10,weekday,37,220.13866666666667
RDF,10,weekday,38,218.75716666666668
RDF,10,weekday,39,218.88545
RDF,10,weekday,40,218.15875
RDF,10,weekday,41,215.42933333333337
RDF,10,weekday,42,207.55991666666668
RDF,10,weekday,43,219.87616666666668
RDF,10,weekday,44,208.88400000000001
RDF,10,weekday,45,215.62491666666665
RDF,10,weekday,46,207.52766666666668
RDF,10,weekday,47,201.68425000000002
RDF,10,weekday,48,192.86133333333333
RDF,10,weekend,1,169.12706666666668
RDF,10,weekend,2,165.59475
RDF,10,weekend,3,162.2526
RDF,10,weekend,4,160.21949999999998
RDF,10,weekend,5,159.85710000000003
RDF,10,weekend,6,158.73883333333333
RDF,10,weekend,7,156.23066666666665
RDF,10,weekend,8,156.07066666666665
RDF,10,weekend,9,155.7038333333333
RDF,10,weekend,10,156.75996666666668
RDF,10,weekend,11,160.322
RDF,10,weekend,12,162.42774999999997
RDF,10,weekend,13,168.04566666666665
RDF,10,weekend,14,173.54291666666666
RDF,10,weekend,15,177.11033333333333
RDF,10,weekend,16,187.65136666666666
RDF,10,weekend,17,198.46663333333333
RDF,10,weekend,18,209.20766666666668
RDF,10,weekend,19,217.16420000000002
RDF,10,weekend,20,218.14041666666668
RDF,10,weekend,21,216.25633333333332
RDF,10,weekend,22,177.63366666666667
RDF,10,weekend,23,214.7528333333333
RDF,10,weekend,24,212.44041666666666
RDF,10,weekend,25,211.82575
RDF,10,weekend,26,228.46966666666668
RDF,10,weekend,27,226.72583333333333
RDF,10,weekend,28,227.07216666666665
RDF,10,weekend,29,224.75275
RDF,10,weekend,30,223.7686
RDF,10,weekend,31,226.6746666666667
RDF,10,weekend,32,228.63924999999998
RDF,10,weekend,33,230.895
RDF,10,weekend,34,234.195
RDF,10,weekend,35,224.88466666666667
RDF,10,weekend,36,230.40949999999998
RDF,10,weekend,37,232.33666666666667
RDF,10,weekend,38,234.68258333333335
RDF,10,weekend,39,233.17250000000004
RDF,10,weekend,40,227.98441666666668
RDF,10,weekend,41,229.5738333333333
RDF,10,weekend,42,222.40216666666663
RDF,10,weekend,43,211.61241666666666
RDF,10,weekend,44,170.8435
RDF,10,weekend,45,193.35649999999998
RDF,10,weekend,46,181.82899999999998
RDF,10,weekend,47,149.64933333333335
RDF,10,weekend,48,168.71983333333333
RDF,11,weekday,1,185.75833333333333
RDF,11,weekday,2,182.96883333333332
RDF,11,weekday,3,180.094
RDF,11,weekday,4,175.81866666666667
RDF,11,weekday,5,175.17766666666668
RDF,11,weekday,6,170.59225
RDF,11,weekday,7,144.20066666666665
RDF,11,weekday,8,170.94433333333336
RDF,11,weekday,9,172.9676666666667
RDF,11,weekday,10,175.3158333333334
RDF,11,weekday,11,185.54966666666667
RDF,11,weekday,12,197.72116666666668
RDF,11,weekday,13,215.8985
RDF,11,weekday,14,237.13025
RDF,11,weekday,15,255.65300000000008
RDF,11,weekday,16,262.2271666666667
RDF,11,weekday,17,262.35883333333334
RDF,11,weekday,18,258.05966666666666
RDF,11,weekday,19,256.3494166666667
RDF,11,weekday,20,255.29433333333336
RDF,11,weekday,21,251.28813333333332
RDF,11,weekday,22,251.32066666666665
RDF,11,weekday,23,250.685
RDF,11,weekday,24,208.0656666666667
RDF,11,weekday,25,251.712
RDF,11,weekday,26,252.92849999999999
RDF,11,weekday,27,207.06833333333336
RDF,11,weekday,28,251.26833333333332
RDF,11,weekday,29,250.06683333333334
RDF,11,weekday,30,249.94616666666667
RDF,11,weekday,31,251.05983333333333
RDF,11,weekday,32,253.68083333333337
RDF,11,weekday,33,209.094
RDF,11,weekday,34,252.92049999999998
RDF,11,weekday,35,249.2405
RDF,11,weekday,36,253.485
RDF,11,weekday,37,253.7191666666667
RDF,11,weekday,38,254.93016666666668
RDF,11,weekday,39,254.11066666666667
RDF,11,weekday,40,259.13483333333335
RDF,11,weekday,41,257.1528333333333
RDF,11,weekday,42,248.48333333333332
RDF,11,weekday,43,237.02533333333335
RDF,11,weekday,44,226.39866666666663
RDF,11,weekday,45,215.281
RDF,11,weekday,46,203.51816666666664
RDF,11,weekday,47,195.75233333333335
RDF,11,weekday,48,186.02283333333332
RDF,11,weekend,1,182.96741666666668
RDF,11,weekend,2,178.05183333333335
RDF,11,weekend,3,174.98233333333334
RDF,11,weekend,4,171.34666666666666
RDF,11,weekend,5,167.71723333333333
RDF,11,weekend,6,165.81449999999998
RDF,11,weekend,7,167.50633333333334
RDF,11,weekend,8,141.113
RDF,11,weekend,9,164.8905
RDF,11,weekend,10,167.46966666666663
RDF,11,weekend,11,171.5658333333333
RDF,11,weekend,12,173.867
RDF,11,weekend,13,182.3125
RDF,11,weekend,14,189.09283333333335
RDF,11,weekend,15,200.54733333333334
RDF,11,weekend,16,211.8475
RDF,11,weekend,17,223.84516666666667
RDF,11,weekend,18,236.1301666666667
RDF,11,weekend,19,241.0968333333333
RDF,11,weekend,20,243.911
RDF,11,weekend,21,244.26600000000002
RDF,11,weekend,22,241.90050000000002
RDF,11,weekend,23,199.21016666666668
RDF,11,weekend,24,239.77500000000003
RDF,11,weekend,25,235.97450000000003
RDF,11,weekend,26,190.43233333333333
RDF,11,weekend,27,226.53050000000002
RDF,11,weekend,28,226.04133333333334
RDF,11,weekend,29,223.54083333333335
RDF,11,weekend,30,222.63433333333336
RDF,11,weekend,31,186.59316666666666
RDF,11,weekend,32,187.043
RDF,11,weekend,33,224.89149999999998
RDF,11,weekend,34,227.9485
RDF,11,weekend,35,232.84006666666664
RDF,11,weekend,36,197.8065
RDF,11,weekend,37,239.19716666666667
RDF,11,weekend,38,240.34433333333334
RDF,11,weekend,39,239.83883333333335
RDF,11,weekend,40,240.52158333333335
RDF,11,weekend,41,236.44033333333334
RDF,11,weekend,42,226.41150000000002
RDF,11,weekend,43,220.54583333333335
RDF,11,weekend,44,212.49800000000002
RDF,11,weekend,45,202.57250000000002
RDF,11,weekend,46,194.63886666666667
RDF,11,weekend,47,187.047
RDF,11,weekend,48,178.98416666666665
RDF,12,weekday,1,186.89056666666667
RDF,12,weekday,2,182.45958333333334
RDF,12,weekday,3,179.44208333333333
RDF,12,weekday,4,177.835375
RDF,12,weekday,5,175.95775
RDF,12,weekday,6,174.23333333333335
RDF,12,weekday,7,174.12542499999998
RDF,12,weekday,8,174.27653333333336
RDF,12,weekday,9,175.846075
RDF,12,weekday,10,180.1804666666667
RDF,12,weekday,11,184.1530833333333
RDF,12,weekday,12,180.71316666666667
RDF,12,weekday,13,198.1432
RDF,12,weekday,14,234.08225
RDF,12,weekday,15,257.46916666666664
RDF,12,weekday,16,246.49900000000002
RDF,12,weekday,17,245.66541666666666
RDF,12,weekday,18,218.96008333333333
RDF,12,weekday,19,238.733
RDF,12,weekday,20,259.00783333333334
RDF,12,weekday,21,235.91628333333335
RDF,12,weekday,22,234.85216666666665
RDF,12,weekday,23,233.10789166666666
RDF,12,weekday,24,231.42299999999997
RDF,12,weekday,25,251.79858333333334
RDF,12,weekday,26,229.6155833333333
RDF,12,weekday,27,227.32333333333332
RDF,12,weekday,28,248.06000000000006
RDF,12,weekday,29,225.84441666666666
RDF,12,weekday,30,246.62075000000002
RDF,12,weekday,31,226.39751666666666
RDF,12,weekday,32,227.84479166666665
RDF,12,weekday,33,247.92133333333334
RDF,12,weekday,34,227.48963333333333
RDF,12,weekday,35,250.48800000000003
RDF,12,weekday,36,231.14071666666666
RDF,12,weekday,37,231.93540000000002
RDF,12,weekday,38,256.0215
RDF,12,weekday,39,235.29945833333335
RDF,12,weekday,40,238.583625
RDF,12,weekday,41,256.57099999999997
RDF,12,weekday,42,226.07823333333334
RDF,12,weekday,43,219.21435000000002
RDF,12,weekday,44,211.50623333333334
RDF,12,weekday,45,202.28816666666665
RDF,12,weekday,46,209.928875
RDF,12,weekday,47,200.49325
RDF,12,weekday,48,178.564625
RDF,13,weekday,1,188.40275000000003
RDF,13,weekday,2,184.17908333333332
RDF,13,weekday,3,181.92612499999998
RDF,13,weekday,4,180.39536666666666
RDF,13,weekday,5,178.97105000000002
RDF,13,weekday,6,178.79899999999998
RDF,13,weekday,7,177.9356666666667
RDF,13,weekday,8,178.28841666666668
RDF,13,weekday,9,181.00216666666668
RDF,13,weekday,10,185.32479999999998
RDF,13,weekday,11,193.20225
RDF,13,weekday,12,201.6788
RDF,13,weekday,13,218.87849999999997
RDF,13,weekday,14,236.93105000000003
RDF,13,weekday,15,256.8963333333333
RDF,13,weekday,16,270.1408333333334
RDF,13,weekday,17,270.7148166666667
RDF,13,weekday,18,269.97954166666665
RDF,13,weekday,19,270.7685
RDF,13,weekday,20,269.7964583333333
RDF,13,weekday,21,266.044
RDF,13,weekday,22,265.18805
RDF,13,weekday,23,265.16054166666663
RDF,13,weekday,24,264.2899166666666
RDF,13,weekday,25,262.45258333333334
RDF,13,weekday,26,240.92808333333332
RDF,13,weekday,27,238.95616666666666
RDF,13,weekday,28,239.7451333333333
RDF,13,weekday,29,239.60685
RDF,13,weekday,30,239.10725000000002
RDF,13,weekday,31,239.67306666666664
RDF,13,weekday,32,243.12505000000002
RDF,13,weekday,33,243.62058333333334
RDF,13,weekday,34,261.6591166666667
RDF,13,weekday,35,262.77316666666667
RDF,13,weekday,36,265.2566333333333
RDF,13,weekday,37,268.0783333333333
RDF,13,weekday,38,270.6249666666667
RDF,13,weekday,39,272.91409999999996
RDF,13,weekday,40,271.0040333333334
RDF,13,weekday,41,262.9732
RDF,13,weekday,42,253.89423333333337
RDF,13,weekday,43,245.75183333333334
RDF,13,weekday,44,235.73883333333333
RDF,13,weekday,45,226.46708333333333
RDF,13,weekday,46,216.32551666666666
RDF,13,weekday,47,207.15353333333337
RDF,13,weekday,48,198.19975
RDF,13,weekend,1,172.20366666666666
RDF,13,weekend,2,168.34950000000003
RDF,13,weekend,3,166.63733333333334
RDF,13,weekend,4,164.08936666666665
RDF,13,weekend,5,161.86783333333335
RDF,13,weekend,6,160.88799999999998
RDF,13,weekend,7,159.6173
RDF,13,weekend,8,159.11790000000002
RDF,13,weekend,9,158.25283333333334
RDF,13,weekend,10,158.64626666666663
RDF,13,weekend,11,159.51080000000002
RDF,13,weekend,12,161.26426666666669
RDF,13,weekend,13,165.8055
RDF,13,weekend,14,169.82696666666666
RDF,13,weekend,15,180.32783333333333
RDF,13,weekend,16,190.85983333333334
RDF,13,weekend,17,202.46379999999996
RDF,13,weekend,18,211.2225
RDF,13,weekend,19,219.22403333333332
RDF,13,weekend,20,223.04766666666666
RDF,13,weekend,21,222.49790000000002
RDF,13,weekend,22,219.41110000000003
RDF,13,weekend,23,214.46480000000003
RDF,13,weekend,24,210.85966666666667
RDF,13,weekend,25,207.86849999999998
RDF,13,weekend,26,206.75016666666667
RDF,13,weekend,27,204.3815
RDF,13,weekend,28,201.5472333333333
RDF,13,weekend,29,196.98083333333335
RDF,13,weekend,30,182.44133333333332
RDF,13,weekend,31,182.8923333333333
RDF,13,weekend,32,183.19233333333332
RDF,13,weekend,33,185.42883333333333
RDF,13,weekend,34,188.13366666666664
RDF,13,weekend,35,191.87536666666665
RDF,13,weekend,36,195.42983333333336
RDF,13,weekend,37,200.50308333333334
RDF,13,weekend,38,205.75306666666668
RDF,13,weekend,39,211.83058333333335
RDF,13,weekend,40,217.32206666666667
RDF,13,weekend,41,209.2775666666667
RDF,13,weekend,42,201.84266666666667
RDF,13,weekend,43,195.03093333333334
RDF,13,weekend,44,188.20746666666668
RDF,13,weekend,45,181.98536666666666
RDF,13,weekend,46,176.88516666666666
RDF,13,weekend,47,167.34496666666666
RDF,13,weekend,48,160.804
RDF,13,weekend,49,176.60958333333338
RDF,13,weekend,50,171.31758333333332
RDF,14,weekday,1,161.931
RDF,14,weekday,2,158.14800000000002
RDF,14,weekday,3,156.85216666666668
RDF,14,weekday,4,155.50941666666668
RDF,14,weekday,5,152.81316666666666
RDF,14,weekday,6,151.62808333333334
RDF,14,weekday,7,150.82299999999998
RDF,14,weekday,8,149.40958333333333
RDF,14,weekday,9,152.7733333333333
RDF,14,weekday,10,157.4341666666667
RDF,14,weekday,11,173.4085
RDF,14,weekday,12,183.28856666666667
RDF,14,weekday,13,202.79891666666666
RDF,14,weekday,14,225.5944166666667
RDF,14,weekday,15,241.59956666666668
RDF,14,weekday,16,250.20625
RDF,14,weekday,17,241.31230000000002
RDF,14,weekday,18,242.50928333333331
RDF,14,weekday,19,247.92950000000002
RDF,14,weekday,20,232.979
RDF,14,weekday,21,229.78548333333336
RDF,14,weekday,22,227.80679999999998
RDF,14,weekday,23,228.4749166666667
RDF,14,weekday,24,237.22133333333335
RDF,14,weekday,25,241.11846666666668
RDF,14,weekday,26,240.21058333333335
RDF,14,weekday,27,240.5404166666667
RDF,14,weekday,28,241.80749999999998
RDF,14,weekday,29,239.4124166666667
RDF,14,weekday,30,241.35483333333335
RDF,14,weekday,31,242.00225000000003
RDF,14,weekday,32,246.2905
RDF,14,weekday,33,245.97983333333335
RDF,14,weekday,34,248.29075
RDF,14,weekday,35,252.57150000000001
RDF,14,weekday,36,258.5183333333333
RDF,14,weekday,37,270.3600333333334
RDF,14,weekday,38,279.1405
RDF,14,weekday,39,270.5349
RDF,14,weekday,40,259.7540833333333
RDF,14,weekday,41,254.09999999999997
RDF,14,weekday,42,244.63025000000002
RDF,14,weekday,43,231.89333333333332
RDF,14,weekday,44,221.67483333333334
RDF,14,weekday,45,211.32025
RDF,14,weekday,46,201.01850000000002
RDF,14,weekday,47,192.82858333333334
RDF,14,weekday,48,185.47383333333337
RDF,14,weekend,1,190.45650000000003
RDF,14,weekend,2,184.81116666666665
RDF,14,weekend,3,182.70575
RDF,14,weekend,4,181.30253333333332
RDF,14,weekend,5,153.73
RDF,14,weekend,6,176.77683333333334
RDF,14,weekend,7,176.81906666666666
RDF,14,weekend,8,177.08266666666668
RDF,14,weekend,9,176.75033333333337
RDF,14,weekend,10,177.43066666666667
RDF,14,weekend,11,182.65316666666666
RDF,14,weekend,12,161.96800000000002
RDF,14,weekend,13,195.91841666666667
RDF,14,weekend,14,203.39866666666668
RDF,14,weekend,15,213.59066666666666
RDF,14,weekend,16,226.5390833333333
RDF,14,weekend,17,231.53216666666668
RDF,14,weekend,18,241.69033333333334
RDF,14,weekend,19,248.84866666666667
RDF,14,weekend,20,249.90583333333336
RDF,14,weekend,21,247.8976666666667
RDF,14,weekend,22,243.46300000000002
RDF,14,weekend,23,240.041
RDF,14,weekend,24,238.13
RDF,14,weekend,25,237.12400000000002
RDF,14,weekend,26,233.23399999999998
RDF,14,weekend,27,230.92916666666667
RDF,14,weekend,28,228.69916666666668
RDF,14,weekend,29,227.27066666666667
RDF,14,weekend,30,227.9055
RDF,14,weekend,31,230.29916666666668
RDF,14,weekend,32,229.7373333333333
RDF,14,weekend,33,231.34883333333335
RDF,14,weekend,34,236.59075
RDF,14,weekend,35,243.299
RDF,14,weekend,36,253.70183333333333
RDF,14,weekend,37,258.335
RDF,14,weekend,38,210.69383333333332
RDF,14,weekend,39,244.13074999999998
RDF,14,weekend,40,233.84233333333333
RDF,14,weekend,41,226.375
RDF,14,weekend,42,220.33233333333334
RDF,14,weekend,43,215.22816666666665
RDF,14,weekend,44,206.68666666666664
RDF,14,weekend,45,169.7345
RDF,14,weekend,46,192.7375
RDF,14,weekend,47,186.85983333333334
RDF,14,weekend,48,180.35733333333334
RDF,15,weekday,1,189.84616666666668
RDF,15,weekday,2,186.10416666666666
RDF,15,weekday,3,182.79474999999996
RDF,15,weekday,4,181.05341666666664
RDF,15,weekday,5,178.26983333333334
RDF,15,weekday,6,176.51495833333334
RDF,15,weekday,7,175.41
RDF,15,weekday,8,175.724
RDF,15,weekday,9,178.02958333333333
RDF,15,weekday,10,181.43850000000003
RDF,15,weekday,11,190.482125
RDF,15,weekday,12,202.72266666666667
RDF,15,weekday,13,206.59156666666667
RDF,15,weekday,14,244.48420833333336
RDF,15,weekday,15,261.7140833333333
RDF,15,weekday,16,269.8353333333333
RDF,15,weekday,17,247.48133333333334
RDF,15,weekday,18,266.19791666666663
RDF,15,weekday,19,260.0634166666667
RDF,15,weekday,20,257.59299999999996
RDF,15,weekday,21,254.84704166666666
RDF,15,weekday,22,222.52308333333335
RDF,15,weekday,23,243.7816666666667
RDF,15,weekday,24,241.87124999999997
RDF,15,weekday,25,243.53241666666665
RDF,15,weekday,26,242.80083333333334
RDF,15,weekday,27,240.10838333333334
RDF,15,weekday,28,240.937
RDF,15,weekday,29,240.33458333333334
RDF,15,weekday,30,216.92424999999997
RDF,15,weekday,31,218.14041666666668
RDF,15,weekday,32,243.5978333333333
RDF,15,weekday,33,243.40966666666668
RDF,15,weekday,34,243.61400000000003
RDF,15,weekday,35,255.22045833333337
RDF,15,weekday,36,264.70241666666664
RDF,15,weekday,37,274.3472916666666
RDF,15,weekday,38,274.5876333333333
RDF,15,weekday,39,267.08725000000004
RDF,15,weekday,40,258.62320833333337
RDF,15,weekday,41,250.01075
RDF,15,weekday,42,241.81225
RDF,15,weekday,43,233.57999999999998
RDF,15,weekday,44,224.94303333333332
RDF,15,weekday,45,212.4023333333333
RDF,15,weekday,46,189.03008333333332
RDF,15,weekday,47,197.38408333333334
RDF,15,weekday,48,191.118625
RDF,16,weekday,1,174.45434166666666
RDF,16,weekday,2,175.76115
RDF,16,weekday,3,163.16866666666664
RDF,16,weekday,4,174.12125
RDF,16,weekday,5,177.66351666666665
RDF,16,weekday,6,174.08625
RDF,16,weekday,7,173.88733333333332
RDF,16,weekday,8,174.85325
RDF,16,weekday,9,178.616625
RDF,16,weekday,10,182.542
RDF,16,weekday,11,192.98525
RDF,16,weekday,12,203.48923333333335
RDF,16,weekday,13,223.66033333333337
RDF,16,weekday,14,243.06170833333334
RDF,16,weekday,15,259.954
RDF,16,weekday,16,270.5335416666667
RDF,16,weekday,17,272.1530833333333
RDF,16,weekday,18,268.1243333333333
RDF,16,weekday,19,265.56304166666666
RDF,16,weekday,20,248.04125
RDF,16,weekday,21,264.1890833333333
RDF,16,weekday,22,261.9635333333333
RDF,16,weekday,23,241.54658333333333
RDF,16,weekday,24,259.02185
RDF,16,weekday,25,259.37715000000003
RDF,16,weekday,26,258.02073333333334
RDF,16,weekday,27,255.38779166666666
RDF,16,weekday,28,253.13875000000002
RDF,16,weekday,29,255.37679166666666
RDF,16,weekday,30,256.1323333333333
RDF,16,weekday,31,258.0937916666667
RDF,16,weekday,32,259.3673333333333
RDF,16,weekday,33,261.548325
RDF,16,weekday,34,265.2414166666667
RDF,16,weekday,35,261.845
RDF,16,weekday,36,271.03762500000005
RDF,16,weekday,37,280.7256666666667
RDF,16,weekday,38,284.70303333333334
RDF,16,weekday,39,275.81433333333337
RDF,16,weekday,40,267.7781
RDF,16,weekday,41,260.0046666666667
RDF,16,weekday,42,249.25141666666667
RDF,16,weekday,43,240.8299166666667
RDF,16,weekday,44,230.99629166666665
RDF,16,weekday,45,219.67083333333332
RDF,16,weekday,46,210.16241666666667
RDF,16,weekday,47,200.506
RDF,16,weekday,48,193.26529166666666
RDF,16,weekend,1,184.47933333333333
RDF,16,weekend,2,182.82250000000002
RDF,16,weekend,3,179.48106666666666
RDF,16,weekend,4,179.04775
RDF,16,weekend,5,177.71433333333334
RDF,16,weekend,6,176.99866666666665
RDF,16,weekend,7,176.51666666666665
RDF,16,weekend,8,176.1375
RDF,16,weekend,9,177.377
RDF,16,weekend,10,178.93416666666667
RDF,16,weekend,11,183.75266666666667
RDF,16,weekend,12,186.50983333333335
RDF,16,weekend,13,192.41833333333332
RDF,16,weekend,14,199.92816666666664
RDF,16,weekend,15,207.71458333333334
RDF,16,weekend,16,218.88000000000002
RDF,16,weekend,17,224.97716666666668
RDF,16,weekend,18,229.43866666666668
RDF,16,weekend,19,231.74949999999995
RDF,16,weekend,20,230.02274999999997
RDF,16,weekend,21,226.97683333333333
RDF,16,weekend,22,224.24483333333336
RDF,16,weekend,23,220.31666666666666
RDF,16,weekend,24,220.05249999999998
RDF,16,weekend,25,210.61866666666668
RDF,16,weekend,26,209.07658333333333
RDF,16,weekend,27,204.68433333333334
RDF,16,weekend,28,202.14466666666667
RDF,16,weekend,29,201.9211666666667
RDF,16,weekend,30,172.1635
RDF,16,weekend,31,203.52333333333334
RDF,16,weekend,32,207.519
RDF,16,weekend,33,211.74699999999999
RDF,16,weekend,34,219.34208333333333
RDF,16,weekend,35,226.47125000000003
RDF,16,weekend,36,242.44933333333336
RDF,16,weekend,37,249.61749999999998
RDF,16,weekend,38,248.507
RDF,16,weekend,39,241.4473
RDF,16,weekend,40,233.46483333333333
RDF,16,weekend,41,229.08616666666666
RDF,16,weekend,42,222.82999999999998
RDF,16,weekend,43,215.4725
RDF,16,weekend,44,208.76579999999998
RDF,16,weekend,45,208.72175
RDF,16,weekend,46,200.96133333333336
RDF,16,weekend,47,196.00633333333332
RDF,16,weekend,48,185.4785
RDF,17,weekday,1,210.48316666666668
RDF,17,weekday,2,206.62033333333335
RDF,17,weekday,3,202.25183333333334
RDF,17,weekday,4,200.3365
RDF,17,weekday,5,199.00209999999998
RDF,17,weekday,6,196.46699999999998
RDF,17,weekday,7,195.14016666666663
RDF,17,weekday,8,196.01316666666668
RDF,17,weekday,9,197.33950000000002
RDF,17,weekday,10,201.96966666666668
RDF,17,weekday,11,212.13000000000002
RDF,17,weekday,12,224.8085
RDF,17,weekday,13,245.11483333333334
RDF,17,weekday,14,267.17586666666665
RDF,17,weekday,15,283.0095
RDF,17,weekday,16,292.77649999999994
RDF,17,weekday,17,254.57383333333334
RDF,17,weekday,18,281.50183333333337
RDF,17,weekday,19,279.57716666666664
RDF,17,weekday,20,275.8523333333334
RDF,17,weekday,21,269.1789166666667
RDF,17,weekday,22,264.23749999999995
RDF,17,weekday,23,261.51950000000005
RDF,17,weekday,24,265.57000000000005
RDF,17,weekday,25,264.8115
RDF,17,weekday,26,265.83583333333337
RDF,17,weekday,27,263.1316666666667
RDF,17,weekday,28,258.83983333333333
RDF,17,weekday,29,258.36833333333334
RDF,17,weekday,30,254.93083333333334
RDF,17,weekday,31,255.30583333333334
RDF,17,weekday,32,256.8025
RDF,17,weekday,33,260.7705
RDF,17,weekday,34,266.1068333333334
RDF,17,weekday,35,279.48108333333334
RDF,17,weekday,36,301.99233333333336
RDF,17,weekday,37,323.46799999999996
RDF,17,weekday,38,320.10033333333337
RDF,17,weekday,39,313.645
RDF,17,weekday,40,310.2795
RDF,17,weekday,41,300.2556666666667
RDF,17,weekday,42,291.8713333333333
RDF,17,weekday,43,281.25506666666666
RDF,17,weekday,44,266.7203333333334
RDF,17,weekday,45,253.59241666666665
RDF,17,weekday,46,237.4946666666667
RDF,17,weekday,47,227.4403333333333
RDF,17,weekday,48,217.6445
RDF,17,weekend,1,199.80933333333337
RDF,17,weekend,2,196.6163333333333
RDF,17,weekend,3,194.0031666666667
RDF,17,weekend,4,191.72916666666666
RDF,17,weekend,5,189.31233333333333
RDF,17,weekend,6,185.90866666666668
RDF,17,weekend,7,184.67
RDF,17,weekend,8,183.42033333333333
RDF,17,weekend,9,184.83366666666666
RDF,17,weekend,10,187.28791666666663
RDF,17,weekend,11,192.72616666666664
RDF,17,weekend,12,196.23933333333332
RDF,17,weekend,13,205.45583333333335
RDF,17,weekend,14,214.788
RDF,17,weekend,15,223.18933333333334
RDF,17,weekend,16,234.77133333333333
RDF,17,weekend,17,241.96063333333336
RDF,17,weekend,18,250.35723333333334
RDF,17,weekend,19,255.41116666666667
RDF,17,weekend,20,255.78466666666665
RDF,17,weekend,21,253.90375
RDF,17,weekend,22,249.79050000000004
RDF,17,weekend,23,248.9795
RDF,17,weekend,24,247.54666666666665
RDF,17,weekend,25,246.214
RDF,17,weekend,26,242.52100000000002
RDF,17,weekend,27,238.15833333333336
RDF,17,weekend,28,232.00516666666664
RDF,17,weekend,29,232.50583333333333
RDF,17,weekend,30,230.7895
RDF,17,weekend,31,232.21800000000002
RDF,17,weekend,32,234.47400000000002
RDF,17,weekend,33,240.27933333333334
RDF,17,weekend,34,246.8295
RDF,17,weekend,35,217.19066666666666
RDF,17,weekend,36,278.9595
RDF,17,weekend,37,282.2488333333334
RDF,17,weekend,38,278.9858
RDF,17,weekend,39,273.32866666666666
RDF,17,weekend,40,219.90033333333335
RDF,17,weekend,41,255.70233333333337
RDF,17,weekend,42,248.30169999999998
RDF,17,weekend,43,240.75433333333336
RDF,17,weekend,44,232.10316666666665
RDF,17,weekend,45,223.99225
RDF,17,weekend,46,213.722
RDF,17,weekend,47,206.15713333333332
RDF,17,weekend,48,198.27316666666667
RDF,18,weekday,1,192.75108333333333
RDF,18,weekday,2,189.91241666666667
RDF,18,weekday,3,187.00005000000002
RDF,18,weekday,4,180.940875
RDF,18,weekday,5,184.09986666666666
RDF,18,weekday,6,182.89308333333332
RDF,18,weekday,7,182.39243333333337
RDF,18,weekday,8,183.00204166666666
RDF,18,weekday,9,185.43449999999999
RDF,18,weekday,10,190.51548333333332
RDF,18,weekday,11,199.09441666666666
RDF,18,weekday,12,212.83995833333336
RDF,18,weekday,13,235.71108333333333
RDF,18,weekday,14,261.09208333333333
RDF,18,weekday,15,283.015675
RDF,18,weekday,16,291.67605
RDF,18,weekday,17,290.2029166666666
RDF,18,weekday,18,280.5933333333333
RDF,18,weekday,19,275.5576666666667
